,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.46100976993807e-08,1.2485797258167205e-07,9.262803208962473e-08,7.991074502156915e-08,1.0028844834688269e-07,9.484864155146935e-08,1.123435302396028e-07,7.967554925090624e-08,9.848762763282946e-08,8.733677990618748e-08,9.14763971940529e-08,7.827237010052638e-08,1.333826143298962e-07,9.368480673450473e-08,1.0141882454162769e-07,7.826115312896626e-08,1.168385119111693e-07,9.280496905656561e-08,9.458517657912058e-08,7.567935014273962e-08,9.782947578789648e-08,1.3088877117749037e-07,1.3416606269252492e-07,7.771489498086774e-08,9.00291600176237e-08,1.0633025637110036e-07,1.0988251100152883e-07,9.029807727357307e-08,1.3226806124013677e-07,9.465445912198256e-08,9.769666618004408e-08,7.882398608435091e-08,1.1705076635048026e-07,1.255355996141673e-07,9.285330470972264e-08,7.88481771463692e-08
2,1.0836101959132195e-11,-9.011503701875067e-12,1.1325598709156054e-11,2.628626365354952e-11,1.3442761934094473e-11,8.190966704145222e-12,2.095860682848658e-11,2.7265196178460355e-11,1.2703612746898146e-11,-6.779577510095458e-12,1.1387050875594543e-11,2.7157779074561605e-11,2.122343319400531e-11,9.895809921029082e-12,1.902794031486406e-11,2.742201612211439e-11,2.004461863614296e-11,-5.615284845244358e-12,1.2368254165949833e-11,2.5671028854218655e-11,1.370292619866603e-11,1.4606725783136187e-11,2.754165196069035e-11,2.7116721554769357e-11,1.1140216973344967e-11,-5.908656979120796e-12,1.7760809303206695e-11,3.1115217144766446e-11,2.1044090535993674e-11,9.30080695040138e-12,1.9054017204047056e-11,2.7739156742328884e-11,2.0113486155389547e-11,-7.481884333294955e-12,1.1074922767305696e-11,2.678800231657864e-11
3,9.593117334121148e-12,-9.770466695357145e-12,1.0091656068849808e-11,2.441119206347939e-11,1.2134876458884056e-11,7.144432123985885e-12,1.9275202969810115e-11,2.5355357753962558e-11,1.1358538850512797e-11,-7.32868180589392e-12,1.0136085644301508e-11,2.5277144246508047e-11,1.9318423684101982e-11,8.777244948217715e-12,1.7470061906360798e-11,2.5527914585074773e-11,1.8231850716178147e-11,-6.289491458649613e-12,1.1051371641860769e-11,2.3863650324657155e-11,1.2373297681297297e-11,1.3028007816312804e-11,2.538939639678481e-11,2.5237863804992238e-11,9.914301997417817e-12,-6.684800060475783e-12,1.6099777024372765e-11,2.8968849879013788e-11,1.9155298137995784e-11,8.192293564910446e-12,1.7534674579996524e-11,2.5829268203886198e-11,1.829610850557285e-11,-8.361564159540214e-12,9.817794868449777e-12,2.4909554456523276e-11
4,-7.431161293779702e-11,-1.2469376150290847e-10,-6.969198301079705e-11,-3.321406758488134e-11,-5.789265302997796e-11,-6.666681824441274e-11,-4.9903886892586415e-11,-3.001136578470375e-11,-7.256585877857085e-11,-8.80665292610831e-11,-7.059507702930693e-11,-2.770152768060201e-11,-7.023160536241898e-11,-6.22888440450149e-11,-4.920394081253759e-11,-2.7463978999914937e-11,-7.256700133086906e-11,-9.016706784695887e-11,-7.131227220962603e-11,-2.92489895276049e-11,-5.823629645331125e-11,-8.286076062810893e-11,-5.642104328436662e-11,-2.777593069306647e-11,-6.953506964863421e-11,-1.0230291849225543e-10,-7.190185850733575e-11,-2.9673844678480204e-11,-6.973555292908359e-11,-6.527371148910568e-11,-4.473298344075195e-11,-2.7126539779408625e-11,-7.258808752720126e-11,-1.2242501117050403e-10,-7.384108589689481e-11,-2.97260100413158e-11
5,8.795155370736965e-12,-1.291321667098216e-11,9.451600217061059e-12,1.766718403459845e-11,8.077723847304891e-12,3.5415741017700903e-12,1.3376346480477013e-11,1.8617194659633717e-11,1.0254882952204236e-11,-9.274303049594202e-12,9.41993104687151e-12,1.863193866260439e-11,1.2876140714237447e-11,4.976533063861838e-12,1.2041735295937378e-11,1.8817362731054243e-11,1.5396078460014145e-11,-8.420295908224149e-12,1.0042046497342424e-11,1.758648663851914e-11,8.233131531832526e-12,7.183486997348356e-12,1.767889448153002e-11,1.8601392149044632e-11,9.298531954185411e-12,-9.3152298928097e-12,1.3816593941455058e-11,2.1357909994040532e-11,1.2777236116805472e-11,4.435518288263546e-12,1.2261450816414561e-11,1.9043450797299467e-11,1.5443806908688086e-11,-1.1571984907293863e-11,8.932385301489208e-12,1.83103796605599e-11
6,-8.362737790566159e-11,5.569441880619175e-10,-1.0365461708205599e-10,-3.1108896841009007e-10,-6.01365710737129e-11,5.322103118980827e-11,-1.8169355823135882e-10,-3.345012753315526e-10,-1.14166025786979e-10,3.9245071687595987e-10,-1.0161986956600219e-10,-3.383735810016786e-10,-1.2166793062018953e-10,1.7663229786664615e-11,-1.5894885371608876e-10,-3.423540265107401e-10,-2.115624172425032e-10,3.785981515505841e-10,-1.1227712372233385e-10,-3.158237004783291e-10,-6.392272527597731e-11,2.6648852783708245e-11,-2.4732430479250756e-10,-3.3771985985890314e-10,-1.0101401408031275e-10,4.268165029038929e-10,-1.8297819814423753e-10,-3.8774997215416645e-10,-1.2105788384237291e-10,3.341998760024736e-11,-1.7115326718994828e-10,-3.4721694411445053e-10,-2.124222159884356e-10,5.210234538622563e-10,-8.70359917188498e-11,-3.290279241186547e-10
7,7.598610130551236e-12,-1.485014235341906e-11,8.366985753999548e-12,2.039737652424751e-11,8.812354817590599e-12,3.5985453176420487e-12,1.511708686665008e-11,2.1689083873740146e-11,9.610389861372194e-12,-1.0492921857380449e-11,8.434888195732177e-12,2.1543407492461137e-11,1.4143513707826599e-11,5.387766240955844e-12,1.3926941536808638e-11,2.1776620723687256e-11,1.5154311758373695e-11,-9.108641179791716e-12,9.304258746150254e-12,2.026599541188896e-11,9.259731313486786e-12,7.592949007084814e-12,1.9849133205284645e-11,2.1512903043953267e-11,8.200525995397174e-12,-1.036948052355315e-11,1.3382462737577671e-11,2.4617446359547198e-11,1.4048663989361815e-11,4.8478187491962106e-12,1.3949991305723774e-11,2.2050929098588488e-11,1.52074559429056e-11,-1.3086340752650055e-11,7.791545988965206e-12,2.1259498441712683e-11
8,7.370212998341575e-12,-1.4585325750165833e-11,8.122743820896895e-12,1.9877281734847847e-11,8.55771700481378e-12,3.466703551935545e-12,1.471170637057712e-11,2.1138955188764815e-11,9.332968543147942e-12,-1.0300699233681588e-11,8.18811722223491e-12,2.0998833199706093e-11,1.3739631833008156e-11,5.215166487595508e-12,1.3553787887422855e-11,2.1226476235181483e-11,1.473426143339156e-11,-8.951374302180862e-12,9.035395988548119e-12,1.9751653158728386e-11,8.994879830956955e-12,7.341304049305175e-12,1.9315025595710663e-11,2.0969025238778507e-11,7.960417589479217e-12,-1.0192782902676603e-11,1.3008547133587401e-11,2.399269333730586e-11,1.3647888482056055e-11,4.6861170142865075e-12,1.3579970741568806e-11,2.1494265809790987e-11,1.478601644817032e-11,-1.2861884714171238e-11,7.558689314689555e-12,2.072024220787005e-11
9,2.0874225229788462e-12,-3.911541603447687e-11,3.67617790244311e-12,2.3155537859103874e-11,4.438947413859952e-12,-3.707801028440561e-12,1.3759389348501948e-11,2.52689313748146e-11,4.937481273004307e-12,-2.7621687867928947e-11,3.641619979103651e-12,2.5349151336386428e-11,9.204128050612149e-12,-8.240007883514465e-13,1.245248903672652e-11,2.5686899307258553e-11,1.1779728412749783e-11,-2.6073919157709374e-11,4.684896785319679e-12,2.3493353302265494e-11,5.055889030661837e-12,-1.2844996353282523e-12,1.8624510974404976e-11,2.5306011748589803e-11,3.46247052432953e-12,-2.966315439633286e-11,9.676076911743363e-12,2.8972083948561724e-11,9.173742966088651e-12,-1.9015748424341484e-12,1.3040387579795219e-11,2.60838539228243e-11,1.1842344249365781e-11,-3.642408738939411e-11,2.3799159712433196e-12,2.4738529883466024e-11
