,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-3.4849927581002807e-09,-1.764469192392845e-08,-3.484884582970487e-09,-1.5811531925155787e-09,-5.76248281241709e-09,-5.756324188331948e-09,-2.9780623460443068e-09,-1.5374384939899207e-09,-3.486320986097024e-09,-1.76725210407507e-08,-3.485161177165947e-09,-1.5808311563792373e-09,-5.762025591839181e-09,-5.756396606874274e-09,-2.977722765869432e-09,-1.5366069620779704e-09,-3.4896612576666384e-09,-1.766958054779046e-08,-3.485831950503621e-09,-1.5801549534517547e-09,-5.762833794897389e-09,-5.754740833687685e-09,-2.9832143298933265e-09,-1.536445665535926e-09,-3.4847916207662084e-09,-1.7658720252030368e-08,-3.488108046680818e-09,-1.5846923777295303e-09,-5.761966218029667e-09,-5.756570745752357e-09,-2.9767185042378034e-09,-1.5367818680736721e-09,-3.489710782716286e-09,-1.7644900889785296e-08,-3.4850000896160054e-09,-1.5812700295475878e-09
2,-1.7422385854333092e-09,-8.821880024293669e-09,-1.742186837698366e-09,-7.903757138365521e-10,-2.8808971503147205e-09,-2.877818192360491e-09,-1.4887601311098705e-09,-7.685155622572225e-10,-1.7428975171577902e-09,-8.835831158042014e-09,-1.7423244100513156e-09,-7.902165142488497e-10,-2.8806274929293443e-09,-2.877853241768208e-09,-1.4885972509135217e-09,-7.681015646301113e-10,-1.7445443071950649e-09,-8.83435591500442e-09,-1.7426557288533054e-09,-7.898820197978766e-10,-2.881071818700716e-09,-2.8769839413768003e-09,-1.4913052895044533e-09,-7.680216839576036e-10,-1.7421414311777754e-09,-8.828913586241741e-09,-1.7437761662045304e-09,-7.921331755701971e-10,-2.8805991249599792e-09,-2.877939364773297e-09,-1.4880995729648664e-09,-7.681882200089996e-10,-1.7445688105899518e-09,-8.821984814253566e-09,-1.7422421743359413e-09,-7.904353917026984e-10
3,-8.185215486972078e-10,-4.313705314743478e-09,-8.188899492714047e-10,-3.550150738601532e-10,-1.3682353550674368e-09,-1.3659624841298706e-09,-6.888533193878728e-10,-3.4346229828213434e-10,-8.179309317125791e-10,-4.326484042989552e-09,-8.188395625753708e-10,-3.552356516521595e-10,-1.3611293790537364e-09,-1.365758152972162e-09,-6.898938153582863e-10,-3.435523559773933e-10,-8.14796922901124e-10,-4.324914868095967e-09,-8.182902123092102e-10,-3.5571416410187526e-10,-1.3681463051269014e-09,-1.3583827151078034e-09,-6.848459354298308e-10,-3.43649674398969e-10,-8.190588538018609e-10,-4.320329079179296e-09,-8.158715846584376e-10,-3.538371990417044e-10,-1.3613416711578396e-09,-1.3656525000443403e-09,-6.904054814352602e-10,-3.434522209590109e-10,-8.14764516442876e-10,-4.313807392032073e-09,-8.185098695158745e-10,-3.5525921566511896e-10
4,-1.1735945523011768e-09,-2.333585406221242e-09,-1.1730784012600392e-09,-7.54551888012862e-10,-1.5364483887321303e-09,-1.4659755526647753e-09,-1.0422715660433748e-09,-7.610057586409335e-10,-1.1720680865849365e-09,-2.3416679698308714e-09,-1.1735351557237937e-09,-7.536381455256725e-10,-1.5354944778872384e-09,-1.4643552210555667e-09,-1.0389272624577081e-09,-7.60243291100343e-10,-1.1759106401678756e-09,-2.3387661894727108e-09,-1.1727150597821934e-09,-7.550404279210765e-10,-1.5344725489804415e-09,-1.4655579275656252e-09,-1.042563446626643e-09,-7.605771016872045e-10,-1.1734886280538317e-09,-2.3388395805242745e-09,-1.1758127761514527e-09,-7.569832524277412e-10,-1.535592610904331e-09,-1.4650984208367886e-09,-1.0386662343963926e-09,-7.598649206704306e-10,-1.1759126065209503e-09,-2.3336787978313576e-09,-1.173574824502306e-09,-7.544551686657085e-10
5,-4.5263936312837665e-10,-1.1362292029817153e-09,-4.5249703352355443e-10,-2.761401902934223e-10,-6.18699215341266e-10,-5.956412745806537e-10,-3.988020513831551e-10,-2.7722114679179546e-10,-4.521087353362484e-10,-1.1398271574606204e-09,-4.526436779869318e-10,-2.7585740003863147e-10,-6.179025833314234e-10,-5.951004810779747e-10,-3.9778426574848825e-10,-2.769752994142693e-10,-4.5315762333096064e-10,-1.1387669205369865e-09,-4.5234171896913146e-10,-2.7634473204339515e-10,-6.180516374519221e-10,-5.949852107822496e-10,-3.98645115748055e-10,-2.770899923320667e-10,-4.5264199712277385e-10,-1.138438666940634e-09,-4.531927776133281e-10,-2.768655128870427e-10,-6.179487051530059e-10,-5.95336491083804e-10,-3.977293944697328e-10,-2.7684580307356145e-10,-4.5315626223963995e-10,-1.1362672660951815e-09,-4.526321638096924e-10,-2.7612718593815985e-10
6,-4.259023321480358e-10,-6.131067562999917e-10,-4.2566758479237227e-10,-2.884263526395386e-10,-5.318313568981619e-10,-5.021632824940033e-10,-3.813113714716292e-10,-2.921630429949676e-10,-4.2527155863062425e-10,-6.157417974123928e-10,-4.258591558168528e-10,-2.880329810461359e-10,-5.317445778214936e-10,-5.014887171439603e-10,-3.798581964967158e-10,-2.918463296275095e-10,-4.2700192879505654e-10,-6.14607826041909e-10,-4.2553271108350264e-10,-2.8860634795839275e-10,-5.309998122226667e-10,-5.02326327550189e-10,-3.8156328624357654e-10,-2.919837389837619e-10,-4.258331046404904e-10,-6.149251790762669e-10,-4.2692692615480395e-10,-2.894705831549163e-10,-5.317772223821193e-10,-5.018035320803506e-10,-3.797362153464005e-10,-2.9169001121073216e-10,-4.2700374886887035e-10,-6.131400709858159e-10,-4.2589449856031913e-10,-2.883711761382046e-10
7,-2.15205640619724e-10,-3.0647923893555487e-10,-2.15069251925613e-10,-1.461507805869882e-10,-2.679927078848265e-10,-2.530626949336314e-10,-1.9293077526206794e-10,-1.4804623943263568e-10,-2.149365213916149e-10,-3.0740655291896147e-10,-2.1517420099079884e-10,-1.459386454591073e-10,-2.683183207381108e-10,-2.527317285360533e-10,-1.9213802601153905e-10,-1.4786802573888941e-10,-2.160103096290296e-10,-3.068915548448103e-10,-2.150442947597697e-10,-1.46201330644282e-10,-2.6758007059632637e-10,-2.535349610409647e-10,-1.9332680626534075e-10,-1.4793155002926444e-10,-2.1514455677731795e-10,-3.0718573326676206e-10,-2.1589926504784253e-10,-1.4678382615061099e-10,-2.683229876846555e-10,-2.5290275607110583e-10,-1.9203313496591255e-10,-1.4779521096613047e-10,-2.1601346871384407e-10,-3.064927477811083e-10,-2.1520229387656414e-10,-1.4611703000621728e-10
8,-1.0962784347213063e-10,-1.5273687105060799e-10,-1.0954692626277939e-10,-7.477196202554442e-11,-1.3583186560780117e-10,-1.2827699858171071e-10,-9.847582222647276e-11,-7.574511957816558e-11,-1.0952579683607341e-10,-1.52924226062024e-10,-1.096058358501719e-10,-7.465569383142554e-11,-1.362560159237808e-10,-1.281160148111648e-10,-9.80319297402071e-11,-7.564216348228424e-11,-1.1021132497922463e-10,-1.5270300498649477e-10,-1.0956387256153432e-10,-7.477077240858114e-11,-1.3562693329115505e-10,-1.287895030640318e-10,-9.886523145987225e-11,-7.567049798882665e-11,-1.0957950462061527e-10,-1.5294640757463692e-10,-1.1010357668693099e-10,-7.516748375584066e-11,-1.36250026091913e-10,-1.2821106508242628e-10,-9.794899993000328e-11,-7.560950142083916e-11,-1.1021449868620425e-10,-1.527413839667367e-10,-1.0962655649781374e-10,-7.475148448665638e-11
9,-6.056055718114044e-10,-1.2321373889088715e-11,-6.015727250891313e-10,-5.024052358792011e-10,-5.757149472643008e-10,-5.473800295741368e-10,-6.002421538493913e-10,-5.09679545841294e-10,-6.154925831703272e-10,7.130758663695004e-11,-6.035690817372094e-10,-4.991101625804344e-10,-6.554019330786472e-10,-5.486635938787288e-10,-5.856671677459421e-10,-5.053735999438184e-10,-6.609330555626754e-10,6.034242650777159e-11,-6.106435322791233e-10,-4.941038645845789e-10,-5.761683964483698e-10,-6.317241916069849e-10,-6.586640157769251e-10,-5.042927833351333e-10,-6.000108603660884e-10,3.1094244951484436e-11,-6.450047183985613e-10,-5.265882190576491e-10,-6.528785890651295e-10,-5.516279628525969e-10,-5.762511904289598e-10,-5.06492611511546e-10,-6.614205598482658e-10,-1.164632444830105e-11,-6.057254814328708e-10,-5.011604722196554e-10
