,0
166,1.006295238003353
167,1.0124822835938012
168,1.0054071523839372
169,1.01232436766399
170,1.0124651333898016
171,0.9507356633038513
172,1.0106879076462745
173,1.0126594118042536
174,0.9408494273881606
175,1.010303919456663
176,1.0128654369413295
177,0.9094056840065567
178,1.007509143909223
179,1.011487193798875
180,0.9410968247864036
181,0.9437957793333358
182,0.9398455990991693
183,0.8636091832440165
184,0.859809402775305
185,0.8560621250747816
186,0.7742022705132827
187,0.7706042484258683
188,0.7671629739743072
189,0.6938315322562221
190,0.6904759261274747
191,0.6871901478038694
192,0.5951473327056901
193,0.5919998105006193
194,0.5889450027625891
195,0.5208997539606037
196,0.5179479051245773
197,0.5150543507663579
198,0.47689526058438764
199,0.47411825821860126
200,0.47140736732553085
201,0.42393551290848663
202,0.4213319864165761
203,0.418807120067551
204,0.38356777319432667
205,0.3811325565568265
206,0.3787677264410379
207,0.29320994149832086
208,0.29091144837841426
209,0.28868806884934634
210,0.19765822405318734
211,0.1955049107916193
212,0.19340878160401906
213,0.11247749627621426
214,0.11046800396362465
215,0.10850803929715842
216,0.01677361361585015
217,0.017244661502166095
218,0.017888360183745282
219,0.023331371056232002
220,0.02437027589802718
221,0.025466941295197776
222,0.015632487488083154
223,0.014789911083378966
224,0.014107395934979117
225,0.017736370902728758
226,0.016985681196891093
227,0.016367925209842586
228,0.01618035107783102
229,0.01628899810019738
230,0.016520495048809383
231,0.014078563301428891
232,0.014042759410399239
233,0.014137129148204463
234,0.013812648429916757
235,0.013861709190612267
236,0.014021702374064027
237,0.018779525071475095
238,0.01944207056682651
239,0.020139015435736724
240,0.023202199932928134
241,0.024151754814263474
242,0.02510278365448362
243,0.01806386203747316
244,0.018714763885992018
245,0.01938793375234046
246,0.01571218862041157
247,0.01627696764526108
248,0.016885129805892587
249,0.02043826440767466
250,0.021260062541123843
251,0.0220669803945047
252,0.028968184138627458
253,0.029741268645696328
254,0.030484407197345
255,0.02976693431308555
256,0.030429157943787304
257,0.03108447821280496
258,0.028650630633653553
259,0.029345457628343733
260,0.030023283903208527
261,0.03293773093620426
262,0.033600479035047315
263,0.03425101684291169
264,0.028756103525056406
265,0.029320448643852123
266,0.02988708482769216
267,0.029834713267161243
268,0.030336624975535863
269,0.030847629298232582
270,0.03146320394319431
271,0.031975042550975004
272,0.03247954350109607
273,0.03275622745054485
274,0.033252918448531024
275,0.03373046252286365
276,0.029727008507950445
277,0.030224615980918624
278,0.0307148633691892
279,0.028577596134465116
280,0.02903089694134728
281,0.029474654217477636
282,0.030360676683543742
283,0.03077660025586267
284,0.031185476476789303
285,0.028013544312561662
286,0.028415422411010683
287,0.028799566280512407
