,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-3.8143749324940175e-06,0.00010282840466429442,-3.978358428602344e-06,-7.679726584279192e-06,2.136811558598796e-06,-1.699029095028321e-05,1.5426106822168865e-05,-7.407558575961044e-06,-3.5125865969584675e-06,0.00010711779853631491,-3.94737878907358e-06,-7.788994993425677e-06,4.227749276563429e-06,-1.6909257986056844e-05,1.4870913325266787e-05,-7.494762742983354e-06,-1.6753059998018386e-06,0.00010678850306309768,-3.66472594501913e-06,-8.094561627456714e-06,2.1460068987003757e-06,-1.5196496703674623e-05,1.7098433144617587e-05,-7.559070413035048e-06,-4.06576305049792e-06,0.00010492363983068507,-2.2514017704106124e-06,-6.6259072247020475e-06,4.207349308007458e-06,-1.690600758610717e-05,1.4667714085594733e-05,-7.436793393815603e-06,-1.6583358694242327e-06,0.00010284767555005139,-3.810240151129737e-06,-7.780312023439025e-06
2,-2.636703624400465e-05,0.0002856713285131578,-2.6366745498772e-05,1.3322136378361394e-05,4.7962482636542174e-05,8.935791986776653e-05,-9.864845661459026e-07,1.3083568321015243e-05,-2.6367822290957253e-05,0.00028548115977243907,-2.636616987658016e-05,1.3322014150015368e-05,4.799074649382904e-05,8.935686102184367e-05,-9.9400240984396e-07,1.3082788728460786e-05,-2.6361495859794072e-05,0.00028549699269791274,-2.636733235114786e-05,1.3324566236607974e-05,4.7959417534020094e-05,8.939816282453752e-05,-9.69701807984485e-07,1.3083299080817195e-05,-2.63660813139578e-05,0.0002855794034535482,-2.6363058268973127e-05,1.332414286618565e-05,4.798986493001841e-05,8.935863105674204e-05,-9.958944744777386e-07,1.3082300727275765e-05,-2.6361441866478608e-05,0.0002856705514025233,-2.6367061020788825e-05,1.332299115011675e-05
3,1.5376576712223784e-07,-1.260773504841453e-05,1.5812698740227143e-07,2.1706920163148774e-07,-1.6749539879804255e-06,-2.4647864875654338e-06,-7.058495336814615e-07,2.081212990138057e-07,1.4583744494114821e-07,-1.2671666234632105e-05,1.571451759977384e-07,2.2005056956379028e-07,-1.7344334973202332e-06,-2.466700812640902e-06,-6.900876166841848e-07,2.1066113411922777e-07,9.51603624671298e-08,-1.2667091052272324e-05,1.4981492995856712e-07,2.2763759232020545e-07,-1.6745023864201305e-06,-2.522432434052773e-06,-7.519825153763356e-07,2.1226366499845107e-07,1.603171832399777e-07,-1.2639226829523633e-05,1.1095369557890007e-07,1.8845962986294948e-07,-1.733719672784857e-06,-2.467229835055016e-06,-6.844587713505601e-07,2.0922346242763618e-07,9.469347496937076e-08,-1.2608042911298943e-05,1.5366031050368028e-07,2.195742533522709e-07
4,5.840139800966297e-07,-7.513815419605727e-06,5.875672388978346e-07,-7.499755639240111e-08,-9.63039766873693e-07,-1.3482648862958883e-06,-3.0382160688636194e-07,-7.654246376629656e-08,5.77456219172391e-07,-7.592461196494573e-06,5.868547526923577e-07,-7.261555511473157e-08,-1.007212690974179e-06,-1.3499749275141829e-06,-2.9209784903836234e-07,-7.45900631665199e-08,5.371331945966989e-07,-7.586505168502224e-06,5.807509122945931e-07,-6.609500683792711e-08,-9.63087885292139e-07,-1.3892497947314553e-06,-3.3888607546371236e-07,-7.321607026573753e-08,5.8943568822559e-07,-7.552283469121156e-06,5.4976050506666e-07,-9.804867558000788e-08,-1.0067537244603568e-06,-1.350145649847792e-06,-2.878216687367732e-07,-7.58273810365181e-08,5.36760842141111e-07,-7.514172908315434e-06,5.839252562550233e-07,-7.286436064046441e-08
5,4.228164850744931e-07,-7.187048739397943e-06,4.2658042336549434e-07,8.317118530478003e-09,-9.107343916455403e-07,-1.2230177438179772e-06,-3.677157263635863e-07,5.10559661181592e-09,4.15823307434247e-07,-7.257714852002817e-06,4.2575875289571436e-07,1.0857801671174721e-08,-9.598193206851136e-07,-1.224761595200688e-06,-3.5472462334641083e-07,7.276143746265736e-09,3.7240649415235547e-07,-7.252515031057061e-06,4.1931603351304503e-07,1.7600806040777884e-08,-9.105929475964032e-07,-1.269559248214508e-06,-4.062694186929734e-07,8.699832207862414e-09,4.285220627418191e-07,-7.221704471715334e-06,3.8598422598600744e-07,-1.637246988303615e-08,-9.592718310353703e-07,-1.2251018845717536e-06,-3.49977181412348e-07,5.995867769277001e-09,3.720056014792545e-07,-7.187377190427121e-06,4.2272376641481376e-07,1.0495456720244113e-08
6,3.2970971792603887e-07,-6.9387319143987235e-06,3.335671962656332e-07,5.451783973641618e-08,-8.72787469722202e-07,-1.1417147932297803e-06,-3.994545076993448e-07,5.040627326544139e-08,3.225165639580029e-07,-7.004065691784804e-06,3.326881850233166e-07,5.713287030119759e-08,-9.243531483346817e-07,-1.1434641288407954e-06,-3.8582610118276615e-07,5.268861003558199e-08,2.776225323433942e-07,-6.999357616584863e-06,3.260977604044258e-07,6.395804102627724e-08,-8.725346639010179e-07,-1.1911420885113977e-06,-4.397372999999863e-07,5.413124595796854e-08,3.355364539677038e-07,-6.970832088175445e-06,2.916519499540676e-07,2.906351239679905e-08,-9.237579631753436e-07,-1.1439009517493657e-06,-3.808425697038261e-07,5.139230759118976e-08,2.7720801866140455e-07,-6.939040322154527e-06,3.29615393316472e-07,5.670695033063536e-08
7,6.384870301760146e-07,-7.1776154752871925e-06,6.416698332929948e-07,-1.2142344244053162e-07,-9.327842387918829e-07,-1.3344502438848997e-06,-2.494788892864139e-07,-1.218599890031073e-07,6.326423080524649e-07,-7.254875056031415e-06,6.410698848603221e-07,-1.1930374354080747e-07,-9.70851356104877e-07,-1.3360116887144668e-06,-2.3935071262993133e-07,-1.2017360478912318e-07,5.969102436963087e-07,-7.248933730755659e-06,6.355911037112161e-07,-1.1338440721406224e-07,-9.32932572484347e-07,-1.3692030587609454e-06,-2.7993095073523084e-07,-1.1892785806515868e-07,6.433642568471349e-07,-7.2153534850773325e-06,6.081091683420386e-07,-1.4185675544265874e-07,-9.704770251046688e-07,-1.3360723154416358e-06,-2.3566595847314503e-07,-1.2129646760957923e-07,5.965802977217016e-07,-7.177962549832888e-06,6.384068468901562e-07,-1.1946996768631603e-07
8,6.723121492781423e-07,-7.166390921636875e-06,6.753861118258451e-07,-1.4884682113046374e-07,-9.479436338017035e-07,-1.3661055260336747e-06,-2.374698259946545e-07,-1.4875615091386485e-07,6.666809404849249e-07,-7.242938616833168e-06,6.748198166271845e-07,-1.4680550774349935e-07,-9.843247870057563e-07,-1.3676224516148109e-06,-2.2777190357326115e-07,-1.4715071102102492e-07,6.322352131866375e-07,-7.237017611342588e-06,6.695270689879835e-07,-1.4107049737513912e-07,-9.481058877957444e-07,-1.3991570060272533e-06,-2.6664396043345013e-07,-1.4594415456533004e-07,6.770286909528115e-07,-7.203765540476062e-06,6.430306265004628e-07,-1.685284114821317e-07,-9.839725587632872e-07,-1.3676507313615013e-06,-2.2426119711737423e-07,-1.482386117544101e-07,6.319172202423273e-07,-7.166733621037844e-06,6.722344921183973e-07,-1.4694678777301833e-07
9,5.962409680932196e-07,-6.8214414888980745e-06,5.993119022048538e-07,-1.0548504750854539e-07,-8.805458411877671e-07,-1.2561412320084712e-06,-2.4126977421680355e-07,-1.0608891438515813e-07,5.905969238914865e-07,-6.895087270232076e-06,5.987284761345342e-07,-1.0344396788730166e-07,-9.172984273878087e-07,-1.2576401603162256e-06,-2.3149771493867389e-07,-1.0445859407375814e-07,5.560981945121428e-07,-6.889435843150858e-06,5.934427149799889e-07,-9.775621579546087e-08,-8.806818792643378e-07,-1.2897505645350416e-06,-2.706455713331962e-07,-1.0326144612219108e-07,6.009446536496694e-07,-6.8574197699006914e-06,5.669106931913069e-07,-1.2515926711250136e-07,-9.169350916157454e-07,-1.2577090364452257e-06,-2.279364389398556e-07,-1.055375251412991e-07,5.557796112067613e-07,-6.821772739170505e-06,5.961636781932425e-07,-1.0361058126409687e-07
