,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.227063316443043e-08,4.2279734731984585e-08,4.2214394299916304e-08,4.224667562979751e-08,3.673679918947231e-08,3.860224429486359e-08,1.8226820004291205e-08,3.467880169721631e-08,4.313852716517876e-08,8.65149836750868e-09,-6.825745856719247e-11,4.227222941728451e-08,4.227990836333911e-08,4.2213685181909556e-08,4.224902239575368e-08,3.672637398482447e-08,3.865160951505442e-08,1.8186372679837274e-08,3.467923588514307e-08,4.313770403091995e-08,8.662336413065046e-09,6.632196970241038e-11,4.2334864658900495e-08,4.22139117284511e-08,4.221488615694474e-08,4.22802974975598e-08,3.6766169944847416e-08,3.86277633242393e-08,1.8350769978605638e-08,3.467843900649643e-08,4.313661691039223e-08,8.654242707553083e-09,2.2687959873145142e-11,4.233557508703488e-08,4.221222208745561e-08,4.221466730057677e-08,4.22701818379872e-08,3.672714022020383e-08,3.860420398006417e-08,1.8252735773823737e-08,3.474613792962155e-08,4.313509874990529e-08,8.664142392965456e-09,-6.634318376797747e-11,4.233425997510497e-08,4.221528219356734e-08,4.227730999503775e-08,4.224903527013167e-08,3.672891320588426e-08,3.860364489216186e-08,1.8170813735571787e-08,3.467988174490181e-08,4.313804795738956e-08,8.847838505743466e-09
2,-4.325839484083723e-09,-6.0494796471919e-09,-4.22905748645471e-09,-4.360943714498379e-09,-4.339509496971789e-09,-4.216033953133515e-09,-4.801181781215402e-09,-4.313360860209024e-09,-4.5136341173270035e-09,-4.3076122597815556e-09,-5.353095306182836e-09,-4.2680529958684075e-09,-6.05344559534063e-09,-4.294372130151936e-09,-4.505929929096073e-09,-4.245791614682137e-09,-5.422143549536439e-09,-4.4976826153055716e-09,-4.3555968430732375e-09,-4.139628033689783e-09,-4.415671198847765e-09,-7.2314258645335274e-09,-6.0169612781183384e-09,-4.272382659286449e-09,-4.188782961015051e-09,-5.1482036703799605e-09,-5.086889856134797e-09,-4.802680964079793e-09,-5.995444386098098e-09,-4.279341560605475e-09,-4.325410830413868e-09,-4.334782416079174e-09,-6.653043540977021e-09,-6.028324987717346e-09,-4.336814360610015e-09,-4.301797331343953e-09,-4.829670653914684e-09,-4.070800365565639e-09,-4.446026520998506e-09,-5.066299676478916e-09,-5.575722154279751e-09,-4.351406027316706e-09,-4.350223248558928e-09,-5.42630455108649e-09,-6.0012794267450504e-09,-4.185911994672788e-09,-5.9964889302256675e-09,-4.515745331335912e-09,-4.121182910692387e-09,-4.1052972975890934e-09,-4.296916820785048e-09,-4.3999631239595275e-09,-4.4366442072224955e-09,-5.9683857833197894e-09
3,-4.167021866217209e-09,-5.827300668869134e-09,-4.0738016640749755e-09,-4.200848554305476e-09,-4.1801184431834715e-09,-4.0611980454396244e-09,-4.624739786296491e-09,-4.1549256537044855e-09,-4.3479497875417625e-09,-4.149169942771788e-09,-5.155711752225674e-09,-4.111356095265642e-09,-5.831120653978119e-09,-4.136721565660682e-09,-4.3405036947495236e-09,-4.089854648157683e-09,-5.222976002093805e-09,-4.3324039216066144e-09,-4.195610906760861e-09,-3.987673447092058e-09,-4.253252200471751e-09,-6.964669903072418e-09,-5.795967458845266e-09,-4.115538357253743e-09,-4.035003672036848e-09,-4.959169601152058e-09,-4.90003628061864e-09,-4.626285305803418e-09,-5.7750689412188715e-09,-4.122155386162044e-09,-4.166645569733567e-09,-4.175344452651683e-09,-6.407661791067696e-09,-5.806911681991334e-09,-4.177605665348953e-09,-4.14386708927991e-09,-4.652343177463935e-09,-3.92127933345596e-09,-4.282741842661017e-09,-4.8801097954168106e-09,-5.370882195559999e-09,-4.191685532593866e-09,-4.190203938672187e-09,-5.226230738700707e-09,-5.780862426616147e-09,-4.032235545686708e-09,-5.7762608357081615e-09,-4.349958689206957e-09,-3.969811362285611e-09,-3.954522502425753e-09,-4.1390192246230685e-09,-4.238348070183915e-09,-4.273786700464544e-09,-5.748831520645802e-09
4,5.6052702699625885e-08,7.86481965819304e-08,5.4915196140526805e-08,5.640736699243185e-08,5.549158747616621e-08,5.401306326124988e-08,5.966672769906556e-08,5.47848284616555e-08,5.6800835147434876e-08,5.2106110124402126e-08,4.865137840963765e-08,5.5409773530515226e-08,7.870149553238811e-08,5.5643527317887816e-08,5.840260928362152e-08,5.406283562036877e-08,6.966455703178282e-08,5.5642898542246e-08,5.5298008887405845e-08,5.2261145961451445e-08,5.3587228152238325e-08,7.361462798246217e-08,7.82898195781458e-08,5.5397637894517036e-08,5.4468981521845974e-08,6.677077856693491e-08,6.501307288755568e-08,6.16292711474601e-08,7.534661694722707e-08,5.4371235878517886e-08,5.4313682674152924e-08,5.241805628623736e-08,6.576247782434375e-08,7.844265084364987e-08,5.611498313664917e-08,5.5881538160316194e-08,6.267165068535857e-08,5.2122794596326875e-08,5.694432948396994e-08,6.308077626272256e-08,7.117320970263584e-08,5.459963585679472e-08,5.290628650698835e-08,4.935908775049977e-08,7.807970719751238e-08,5.448781568967345e-08,7.793763007102877e-08,5.85245793852609e-08,5.275261479078391e-08,5.2789685098921994e-08,5.29993841573339e-08,5.58466004381666e-08,5.5848501391153266e-08,7.39537081973631e-08
5,5.504890829881855e-09,7.722970644512223e-09,5.3932236321035074e-09,5.5397362272619016e-09,5.44911246973279e-09,5.304125937932578e-09,5.858893780221392e-09,5.379632949590518e-09,5.577732306637434e-09,5.1168267234217636e-09,4.781391989046059e-09,5.441756294106849e-09,7.72820243636323e-09,5.464726951082715e-09,5.735595515015107e-09,5.3088615007574e-09,6.840581407615233e-09,5.4638443102442515e-09,5.4300146390984066e-09,5.1320563909920385e-09,5.262256700482644e-09,7.234781479551988e-09,7.687775601554738e-09,5.440587093046895e-09,5.349416189726744e-09,6.557055200368461e-09,6.383828600147323e-09,6.051787244396679e-09,7.398313584191851e-09,5.339028314316961e-09,5.333563664631277e-09,5.147445587770613e-09,6.463091270844125e-09,7.702775384687442e-09,5.5110274080269195e-09,5.488092279765968e-09,6.154660022466021e-09,5.11839329117823e-09,5.591888536745245e-09,6.194086667853583e-09,6.9884397892528425e-09,5.361653969178851e-09,5.1953755671749505e-09,4.850952126362352e-09,7.667150516738506e-09,5.3512646129118594e-09,7.653222895077995e-09,5.747569490115523e-09,5.180223890824483e-09,5.184007658483309e-09,5.204302343916694e-09,5.483872239955394e-09,5.484240227082197e-09,7.2620541492550575e-09
6,-2.0575398215955032e-08,-2.8867671826758613e-08,-2.015795462886263e-08,-2.0705618280006045e-08,-2.0368056842321054e-08,-1.9825762411972224e-08,-2.1899734253080576e-08,-2.010844702497257e-08,-2.0848867077733406e-08,-1.912454047008791e-08,-1.7858561173511943e-08,-2.0339412750617764e-08,-2.888723116208255e-08,-2.042525097358435e-08,-2.14378328237218e-08,-1.984371029007595e-08,-2.5569732720098847e-08,-2.0422934857218302e-08,-2.0296785038847238e-08,-1.918280885231887e-08,-1.9668137148932875e-08,-2.7024200153001578e-08,-2.8736117313521137e-08,-2.033501022721125e-08,-1.9994193194382238e-08,-2.450887861317395e-08,-2.3862403366330194e-08,-2.2620865164467118e-08,-2.765433444926355e-08,-1.995665778674795e-08,-1.9936088627679855e-08,-1.923900680818809e-08,-2.4141215596626738e-08,-2.8792196938207197e-08,-2.0598306347841076e-08,-2.051260126293685e-08,-2.30045404004744e-08,-1.9131706550281626e-08,-2.0901514659224115e-08,-2.315272731380898e-08,-2.61228735517899e-08,-2.0041067563374698e-08,-1.9418199618957507e-08,-1.8118414214589676e-08,-2.865900997935483e-08,-2.000110509014498e-08,-2.8606915108516424e-08,-2.1482595332142968e-08,-1.9362851682958958e-08,-1.937675601845921e-08,-1.9452747560211148e-08,-2.0498118509649554e-08,-2.049936463957178e-08,-2.7143161663610433e-08
7,1.5521982592097382e-07,2.2029275549637768e-07,1.5164921336562375e-07,1.5620255539141913e-07,1.5783747066100656e-07,1.5267846013721072e-07,1.733848836986422e-07,1.5734045944918467e-07,1.6317149501344312e-07,1.53578187671037e-07,1.5512130116841552e-07,1.5321420398560363e-07,2.2044495413882788e-07,1.5386266708907935e-07,1.627739866698632e-07,1.538799074251328e-07,1.9799077474557859e-07,1.6285223889994352e-07,1.5896288695874733e-07,1.4880142753247797e-07,1.5837108978739398e-07,2.2125613531992982e-07,2.1931055980549963e-07,1.531165962809951e-07,1.5028854545394975e-07,1.860790585692353e-07,1.8557752915248672e-07,1.7472008303975833e-07,2.182226940216977e-07,1.5603337603110069e-07,1.5502389735188011e-07,1.544565784099964e-07,2.005210812255605e-07,2.1975484134763503e-07,1.5534892794104706e-07,1.5483930679180883e-07,1.7416345454953378e-07,1.4797323910497493e-07,1.6208684411317231e-07,1.8322150970666727e-07,2.0418183747837545e-07,1.5595616485368082e-07,1.5561171566750837e-07,1.5689667336679521e-07,2.1871185706622815e-07,1.504254725784836e-07,2.1825672527610093e-07,1.63159943631039e-07,1.4981921714385774e-07,1.489155715491476e-07,1.5436266175801612e-07,1.6069325468359155e-07,1.601603457777822e-07,2.1555341720827275e-07
8,2.6132612615804883e-07,3.708851481101326e-07,2.553138497782007e-07,2.629804935142109e-07,2.6573867502087535e-07,2.5705160329809115e-07,2.919215120030742e-07,2.64903430045828e-07,2.747194487667318e-07,2.585769110957342e-07,2.6118632762815184e-07,2.5794912984646366e-07,3.711413900355147e-07,2.590406939301172e-07,2.740447746997847e-07,2.590757457414069e-07,3.3334171605395766e-07,2.741887310009261e-07,2.6763513783015165e-07,2.505243116386078e-07,2.6664669376846687e-07,3.725342928095108e-07,3.692318437312024e-07,2.5778451829377903e-07,2.530228541833111e-07,3.1328192988307115e-07,3.124435560204094e-07,2.9416207659867044e-07,3.674121368349487e-07,2.627026722268649e-07,2.610012497610965e-07,2.6005579563697085e-07,3.3762405682045096e-07,3.6997977839470663e-07,2.6154323153517026e-07,2.606850496582794e-07,2.9322017571703073e-07,2.491305205838426e-07,2.728925611668057e-07,3.0848299856413796e-07,3.4376760716873867e-07,2.62571024299099e-07,2.6200031344047795e-07,2.641755981486913e-07,3.682238515239956e-07,2.532533877107809e-07,3.6745731388157773e-07,2.7469461476747277e-07,2.5223855012685533e-07,2.5071585988243784e-07,2.598948200915921e-07,2.70548580249003e-07,2.696495391577877e-07,3.6292102983508565e-07
9,-1.3145894013520608e-07,-1.8657449959974258e-07,-1.2843431573073615e-07,-1.32291158495852e-07,-1.3368002238791697e-07,-1.293095300521778e-07,-1.4685289521634448e-07,-1.332600041246417e-07,-1.3819801950735587e-07,-1.3007850433158318e-07,-1.3139798539296963e-07,-1.2976002569519502e-07,-1.8670340673391524e-07,-1.3030911981635967e-07,-1.3785719325189778e-07,-1.3032799475625778e-07,-1.6768860741667715e-07,-1.3793200971456875e-07,-1.3463422460746406e-07,-1.2602633551628743e-07,-1.3413810958093027e-07,-1.8741372811033327e-07,-1.8574278325428475e-07,-1.2967719579169753e-07,-1.2728181981779413e-07,-1.575962176455796e-07,-1.5717571549806088e-07,-1.4797862463208949e-07,-1.8482974114076413e-07,-1.3215288436178536e-07,-1.3129679660802051e-07,-1.3082237528320548e-07,-1.6985148763471273e-07,-1.8611905913773675e-07,-1.315681358760943e-07,-1.3113641155336853e-07,-1.475038095268222e-07,-1.2532500334511317e-07,-1.3727853021360245e-07,-1.5518443656438598e-07,-1.729340447892079e-07,-1.3208659156810172e-07,-1.3180074723705272e-07,-1.329016864741426e-07,-1.8523569768556112e-07,-1.2739781969633905e-07,-1.8485005720538533e-07,-1.3818410504403002e-07,-1.26888551247217e-07,-1.261222378329227e-07,-1.3074126652043227e-07,-1.360998739124747e-07,-1.3564752829731649e-07,-1.8257065378466383e-07
