,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5355787542422704e-05,2.1690628857610077e-05,2.5356777677700004e-05,6.578190302538248e-05,3.20021914816912e-05,3.0110893280370698e-05,3.25327920919459e-05,7.007032776951194e-05,2.5353590442698517e-05,2.1703058996730775e-05,2.5356356442923516e-05,6.578191206130838e-05,3.19933739485616e-05,3.011074147296081e-05,3.2535492107666594e-05,7.007063940548525e-05,2.5338778163072042e-05,2.1701809899603923e-05,2.535459606201215e-05,6.578203313976239e-05,3.20024601371394e-05,3.0101055792371657e-05,3.2525025681198255e-05,7.00707524159702e-05,2.535721681834269e-05,2.1696607173527063e-05,2.5343419333446203e-05,6.57807090000895e-05,3.199353053450629e-05,3.0110513369627324e-05,3.253646098379701e-05,7.00705387438476e-05,2.5338638777358245e-05,2.169067472471393e-05,2.5355765429761017e-05,6.578184967168311e-05
2,4.07794362731969e-05,2.5520590257829172e-05,4.077701158215685e-05,7.416686698110877e-05,3.141587279613352e-05,3.029196473569301e-05,3.746627658373627e-05,7.732182327016412e-05,4.0774622853875274e-05,2.5530966139027624e-05,4.0771150349494464e-05,7.423095409797265e-05,3.141267614749766e-05,3.029175032127174e-05,3.746876833233834e-05,7.733447826313823e-05,4.076505169668412e-05,2.552999836472562e-05,4.077436824005786e-05,7.420743743997913e-05,3.141599095617335e-05,3.0283029350758838e-05,3.745747457121162e-05,7.747286567485463e-05,4.0778617503616676e-05,2.552572674861855e-05,4.076819822563673e-05,7.41868626991229e-05,3.141275970709405e-05,3.029152094163804e-05,3.747009238050861e-05,7.730787393015059e-05,4.076296215311586e-05,2.5520784651664433e-05,4.0775591488968626e-05,7.430363288431585e-05
3,4.296228643005032e-05,2.4738811555034535e-05,4.296118361010246e-05,7.312584112734761e-05,3.179075630343026e-05,3.181071519793625e-05,3.6699391048259924e-05,7.596532726291898e-05,4.29590400443367e-05,2.474834681785704e-05,4.2954829910493045e-05,7.31687766062475e-05,3.1799523215190566e-05,3.181051679171051e-05,3.6701242139489875e-05,7.59547499291126e-05,4.295406654646614e-05,2.4747506290134154e-05,4.295652989883894e-05,7.314929123481597e-05,3.1790694588194116e-05,3.180288801267753e-05,3.669079651798652e-05,7.60630107431135e-05,4.296278553048376e-05,2.4743590406065963e-05,4.295506358375659e-05,7.318183396326686e-05,3.179942175975046e-05,3.181030898064068e-05,3.670263030762089e-05,7.592825645512699e-05,4.295168543459534e-05,2.473907410520668e-05,4.295765031145979e-05,7.324780896962268e-05
4,5.2147593894937515e-05,2.9575733358858775e-05,5.214003254691469e-05,8.847921802809982e-05,4.1910141353622435e-05,4.104829500165078e-05,4.3915756760270356e-05,9.167016373546206e-05,5.216463923651866e-05,2.958611030893054e-05,5.21474911432336e-05,8.754592174906369e-05,4.18981199432276e-05,4.104837417151793e-05,4.39142651712267e-05,9.18013930346411e-05,5.214107595850139e-05,2.9584980329129083e-05,5.215404071302773e-05,8.790796045494684e-05,4.191046534396825e-05,4.105404369927837e-05,4.390257827640879e-05,9.230448397519509e-05,5.216877208944667e-05,2.958072247061377e-05,5.214041034096066e-05,8.784202107310344e-05,4.1898405738377274e-05,4.104843856044116e-05,4.391781214092563e-05,9.137928831091378e-05,5.2147191838495644e-05,2.9576377930918e-05,5.214805385432534e-05,8.825560955824028e-05
5,5.584271201130544e-05,3.2366178991584915e-05,5.5831245603323725e-05,0.00010276087292091886,4.432630588721343e-05,4.272164802158842e-05,4.969967922209316e-05,0.00010762891452183866,5.586174818198311e-05,3.238100109189478e-05,5.5839921369655733e-05,0.0001019036412763756,4.427341935673399e-05,4.2721906831385584e-05,4.969788048651786e-05,0.00010782737541305283,5.583155568191001e-05,3.237962820074187e-05,5.585389330853686e-05,0.00010225033386183869,4.432748251782113e-05,4.2736555067602706e-05,4.9683482886774416e-05,0.00010886350301064046,5.585400861198183e-05,3.237383687062701e-05,5.583498978660805e-05,0.00010209855084422471,4.427431713177558e-05,4.272217928275607e-05,4.9704643148879514e-05,0.00010731458226472081,5.5822457204849286e-05,3.2367426389788607e-05,5.5847686000130605e-05,0.00010277401692389003
6,6.076940651765016e-05,3.6318690222834766e-05,6.075555644357197e-05,0.0001251334190088842,4.159164527434401e-05,4.017353876481043e-05,5.8433261060833136e-05,0.00013254756765103965,6.079488565297486e-05,3.634072849223214e-05,6.0765872729340407e-05,0.00012398480476438035,4.1536620227637055e-05,4.017369602330841e-05,5.842935409575524e-05,0.00013276815897485814,6.075585311004837e-05,3.6338444954266076e-05,6.0789565681016484e-05,0.00012437328884764195,4.159285053497994e-05,4.018274046902143e-05,5.840888500821112e-05,0.0001340689765830594,6.078779059402742e-05,3.633009522174431e-05,6.076085305224797e-05,0.00012416513266539804,4.1537536611320346e-05,4.017386803374236e-05,5.844015186861743e-05,0.00013199256733039717,6.074418408257977e-05,3.632043052740493e-05,6.077765217532479e-05,0.000125173835461925
7,2.1111985007714e-05,1.5049522251039548e-05,2.1093294710385744e-05,8.067969425750957e-05,3.84143596570962e-05,3.754581110882649e-05,3.1017065126298104e-05,9.032786648269585e-05,2.114427135279749e-05,1.507076064856145e-05,2.1105513320043354e-05,7.905735211276311e-05,3.83654176736671e-05,3.754598402514241e-05,3.100977846245147e-05,9.062525533743554e-05,2.1097959669256383e-05,1.5068742815783546e-05,2.1136700072224243e-05,7.962786825672493e-05,3.841551795221591e-05,3.7555770098628674e-05,3.098945269190681e-05,9.244229752874607e-05,2.113627556412055e-05,1.5060847223674781e-05,2.1103552155061027e-05,7.935321698092078e-05,3.8366240835820855e-05,3.7546181335819396e-05,3.102318476462351e-05,8.955187881934897e-05,2.108483009657028e-05,1.5051815841763784e-05,2.1120847010857805e-05,8.072764419132835e-05
8,-1.751830408721541e-05,-5.555497588653211e-06,-1.754230516556228e-05,4.4035397228434595e-05,3.5765269094809045e-05,3.505610817070269e-05,5.9183805023353e-06,5.7078110223353764e-05,-1.747861227504576e-05,-5.533027489349145e-06,-1.7527735449472613e-05,4.172052301468105e-05,3.5720155585163165e-05,3.505627621414096e-05,5.906527368806217e-06,5.74903910518023e-05,-1.7531620447806412e-05,-5.534938685550808e-06,-1.7488437168643167e-05,4.254549597933482e-05,3.5766366230784275e-05,3.5065740886840814e-05,5.883762067548083e-06,6.001141503846373e-05,-1.7489087681867614e-05,-5.543155453327482e-06,-1.752736135860448e-05,4.2159523937243086e-05,3.572091672606493e-05,3.505646915271436e-05,5.924679951778687e-06,5.6018231185122076e-05,-1.7547463308054614e-05,-5.552405204218572e-06,-1.7507721943732728e-05,4.411899857440094e-05
9,-5.3361151688528986e-05,-2.6353057991529927e-05,-5.337982940647414e-05,1.1602969087465343e-05,3.325046754502804e-05,3.262269137401517e-05,-1.9234835686706795e-05,2.943790243067522e-05,-5.332979765215079e-05,-2.6332483329202952e-05,-5.336838225906888e-05,8.294666421837484e-06,3.3208445595371044e-05,3.262285671831392e-05,-1.9252649058425365e-05,3.0005026170168634e-05,-5.33675238644148e-05,-2.6334032595931626e-05,-5.3337262179722554e-05,9.47494427261542e-06,3.3251498342573734e-05,3.263212244828902e-05,-1.927964838778019e-05,3.34410040338071e-05,-5.333850562402996e-05,-2.6341373684448457e-05,-5.336450058947367e-05,8.947353338944555e-06,3.3209155987641606e-05,3.262304854956442e-05,-1.9227466943227408e-05,2.797600951013059e-05,-5.337831110697565e-05,-2.6349521613918374e-05,-5.3352072317212494e-05,1.1712818733856665e-05
10,-2.7753437632618386e-06,-2.503783165446606e-06,-2.7641375499047604e-06,5.898808161414927e-05,4.781844092235669e-05,4.5205934683057926e-05,6.2890575596490775e-06,7.895633507199819e-05,-2.790956982028617e-06,-2.504565235974061e-06,-2.7686552330692043e-06,5.538465318852907e-05,4.7770879858200205e-05,4.520574487056413e-05,6.2758015618501155e-06,7.95413485106293e-05,-2.7653999243784725e-06,-2.5043518833056766e-06,-2.784144121697772e-06,5.668684184244084e-05,4.781927029711623e-05,4.518882319677792e-05,6.250286758441377e-06,8.298475508668352e-05,-2.7882873551633884e-06,-2.5038036647594546e-06,-2.766632800985912e-06,5.6098561097121304e-05,4.7771643770957685e-05,4.520517969073975e-05,6.2963610817395395e-06,7.74768427389567e-05,-2.7575771739229243e-06,-2.503127999653823e-06,-2.7773921540816993e-06,5.910796526785175e-05
11,-8.691624192970726e-06,-7.153060045681343e-06,-8.672114633682801e-06,4.930845277828737e-05,4.442618629587476e-05,4.210605838234436e-05,-6.68891290823533e-07,6.919496294290428e-05,-8.712520919258916e-06,-7.157919938476991e-06,-8.679005776579526e-06,4.563810059084718e-05,4.4380931754112944e-05,4.210590665080654e-05,-6.826897601692192e-07,6.979044558146653e-05,-8.674929365440623e-06,-7.157342160812049e-06,-8.698789073956748e-06,4.6964467283313246e-05,4.4427007989979846e-05,4.209193629087576e-05,-7.07619077113357e-07,7.329604266967931e-05,-8.70700738172499e-06,-7.155249164439158e-06,-8.682110135661127e-06,4.636651578582466e-05,4.4381663486478406e-05,4.210543008105066e-05,-6.618710980488003e-07,6.768942460769325e-05,-8.662901778169915e-06,-7.152894620758737e-06,-8.692225988047366e-06,4.943046066104562e-05
