,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,0.9979807229811177,0.9973928321932564,0.9987805021340367,0.9979907185878584,0.998818190602052,0.9980224825617785,0.9982004736105785,0.9988067305813981,0.9985354071077742,0.9986205204945964,0.9978076493233656,0.9980064061249215,0.9989645113692092,0.9977125951312763,0.9987174849215815,0.9986898000425276,0.9988227688138455,0.9980820080720078,0.9987675294522258,0.9987738373026833,0.9976703951841952,0.9987916071987486,0.9986918994204339,0.9987845845435956,0.9974289222706828,0.9985612321251714,0.9987169220891491,0.9979858741394477,0.9978754454594165,0.9976341545490026,0.997621341068523,0.9987802661901641,0.9986914639306296,0.9978017919905569,0.9988812434535298,0.9981827108632902,0.9981620743969715,0.9987960305243894,0.9987356450484978,0.9974479074611856,0.9988006988052551,0.9981558203311413,0.9974736253815903,0.9977881904902152,0.9988669762704079,0.99877183024647,0.9988515460273687,0.9974598461486902,0.9988043999850235,0.9988691192734989,0.9985016630905847,0.9988376307870394,0.9985981635023553,0.9989117172143596,0.9974419549707567,0.9974951628514348,0.998907828407654,0.998855595134027,0.9984989693750052,0.9974815560527067,0.998146059416962,0.9985113170779096,0.9989835968939863,0.9974145494812224,0.998506716346923,0.997389848177314,0.9983287256220592,0.9974691672975893,0.9987316988003987,0.9986897358735711,0.9977446501231072,0.997867559157035,0.9985902640044972,0.9988939410529022,0.9986484077141868,0.9975190719034575,0.9985050354680949,0.9988426775995815,0.9988447286937313,0.9974521453495369,0.997566435025602,0.9987633351018222,0.9979183634552536,0.9974013223203427,0.9985393243349436,0.9974694149433314,0.998532340222821,0.9988751256966726,0.9987182939045529,0.9989194528960903,0.9989521102868836,0.9987171182178995,0.9982134281038908,0.9987329670153968,0.9988030921658959,0.998756893721444
1,0.9979805816702133,0.9973926052115906,0.9987804129137037,0.9979905787913558,0.9988181076356358,0.9980223482742454,0.9982003696616594,0.9988066449359206,0.9985352890348329,0.9986204110942508,0.9978074797824984,0.9980062691034857,0.9989644589478979,0.9977124124278616,0.9987173906845606,0.9986896957273845,0.9988226868722151,0.9980818837855638,0.9987674381393481,0.9987737504435403,0.9976702061531788,0.9987915199202465,0.9986917966561754,0.9987844964988001,0.9974286964163508,0.9985611170198696,0.9987168276951753,0.9979857335852661,0.997875287561555,0.9976339599945031,0.9976211445027452,0.9987801767081738,0.9986913610236866,0.9978016215872172,0.9988811750311117,0.9981826036548028,0.9981619633807545,0.9987959468426629,0.9987355538147092,0.9974476748056196,0.9988006158676906,0.9981557082653416,0.9974734056258889,0.9977880182700474,0.9988669042052806,0.998771743078716,0.9988514705038937,0.9974596164335763,0.9988043154502246,0.9988690476791559,0.9985015422896273,0.9988375519107607,0.9985980949500929,0.9989116549989089,0.9974417212742407,0.997494942801541,0.9989077640163705,0.9988555215469013,0.9984988485737172,0.997481331997462,0.9981459456391776,0.9985112439254809,0.9989835480029914,0.9974143225045239,0.9985065958299587,0.9973896211949654,0.9983286392889889,0.9974689469591321,0.9987316017026454,0.9986896314500562,0.9977444720015198,0.9978673999227753,0.9985901517241075,0.9988938876849076,0.9986483009401065,0.9975188578462463,0.9985049147921405,0.9988426020331193,0.998844652324348,0.9974519227376827,0.9975662295367193,0.9987632469044267,0.9979182127377855,0.9974010953406193,0.9985392067460384,0.9974691880652902,0.9985322219083147,0.9988750556887579,0.9987181998375998,0.9989193921738544,0.9989520550236932,0.9987170238239441,0.9982133262998395,0.9987328754432881,0.9988030059608909,0.9987568048382921
2,0.9979805667666578,0.9973925836784743,0.9987804016579406,0.9979905640273242,0.9988180973429464,0.9980223340445912,0.9982003583820057,0.9988066342701415,0.9985352753908219,0.9986203982121812,0.9978074622885789,0.9980062546086391,0.9989644524828294,0.9977123939316175,0.9987173776022936,0.9986896832287699,0.998822676722238,0.9980818705262474,0.9987674270757143,0.9987737383784141,0.9976701871794458,0.9987915089920286,0.9986917843584465,0.9987844854412014,0.9974286749256158,0.9985611036363414,0.9987168146070979,0.9979857187511479,0.9978752711359846,0.9976339406039645,0.9976211249604358,0.9987801654083001,0.9986913487074768,0.9978016040199362,0.9988811666531564,0.9981825920626669,0.9981619514235869,0.9987959352409027,0.9987355411281468,0.9974476522627099,0.9988006043773693,0.9981556962007603,0.9974733844594078,0.9977880005655488,0.9988668953834737,0.9987717309685843,0.9988514612245664,0.997459594153382,0.9988043051505929,0.998869038919631,0.9985015283234874,0.9988375421878749,0.9985980870587392,0.9989116473605236,0.9974416986468697,0.9974949214041101,0.9989077555711031,0.9988555116238914,0.9984988346075391,0.9974813102422774,0.9981459333994467,0.9985112355983468,0.9989835419745907,0.9974143009718782,0.9985065818952805,0.9973895996617844,0.9983286296981361,0.9974689257615316,0.9987315899496424,0.9986896189374039,0.9977444538513132,0.9978673833745784,0.9985901385888843,0.9988938812322025,0.9986482882891745,0.9975188369840824,0.9985049008385819,0.998842591778338,0.9988446429907962,0.997451901419035,0.9975662093210843,0.998763234617948,0.9979181969710812,0.997401073807687,0.9985391931445126,0.9974691660482615,0.9985322082355745,0.9988750471200737,0.9987181867777367,0.9989193847143063,0.9989520480015383,0.9987170107358694,0.9982133152258071,0.9987328627121479,0.998802995213915,0.9987567924614558
3,0.9982274081289311,0.997595043706658,0.9989771510918292,0.998238139184387,0.9990159990292591,0.9982724671559967,0.9984630621600332,0.9990033453842522,0.9986960113496802,0.9987878311496812,0.9980405848200904,0.9982550925274767,0.9991826826491597,0.9979389358346669,0.9989195191037711,0.9988635345902365,0.9990210294962877,0.9983365795750211,0.9989530435916778,0.9989813876876045,0.9978931303982599,0.9989879789070704,0.9988666959140253,0.9989808480625967,0.9976312215184472,0.9987239293680646,0.9989185742970436,0.9982329435467532,0.9981132287963204,0.9978537293539111,0.997840287435181,0.9989769677163913,0.998866142771238,0.9980343804291233,0.9990871236017382,0.9984440856852366,0.9984221863849526,0.9990047904381114,0.9989400486346895,0.9976574817774102,0.999009723653729,0.99841554475243,0.9976799507197434,0.9980199183055419,0.9990706412372825,0.9989792598672687,0.9990531524782131,0.9976699689309709,0.9989964083364344,0.9990731227062359,0.9986607316813748,0.9990372183646957,0.9988364131921214,0.9991223009870293,0.9976511711014705,0.9977067181525976,0.999122554816923,0.9990674103099669,0.998658097723185,0.9976925812230631,0.9984051098174646,0.9987535300451974,0.9992042235645348,0.9976164285991755,0.9986658553702454,0.9975922070256157,0.9985896981000786,0.9976748512054009,0.9989116989825284,0.9988633832471994,0.9979735683896744,0.9981046429559941,0.9987553199378331,0.9991183872880023,0.9988181848962965,0.9977312443625402,0.9986640699985477,0.9990537953119871,0.9990442792641587,0.9976558358673703,0.9977825503740249,0.9989701053733119,0.9981598934248301,0.9976031146613634,0.9987002456632942,0.9976798816480978,0.9986928110750538,0.9990799893132118,0.9989204493308645,0.9991311676560465,0.9991698478238522,0.9989190367465985,0.9984767596784675,0.9989371320808824,0.9989995787945521,0.9989631721799553
4,0.9982274078749273,0.997595041875729,0.9989771524946449,0.9982381389525706,0.9990160000181527,0.9982724669996329,0.998463062347894,0.9990033464087105,0.9986960120079248,0.9987878319461014,0.9980405840949574,0.9982550923336689,0.9991826833423114,0.9979389349162037,0.9989195222832691,0.9988635354589441,0.9990210304715775,0.9983365795556208,0.9989530445740947,0.9989813905137995,0.9978931293873389,0.9989879800785473,0.9988666968160883,0.9989808493253487,0.9976312197322693,0.9987239300736118,0.998918577470275,0.9982329433053774,0.998113228265502,0.9978537282622816,0.9978402863141628,0.998976969150389,0.9988661436702329,0.998034379690335,0.9990871243884003,0.9984440858488172,0.9984221865201697,0.9990047931053958,0.9989400516857138,0.9976574804232878,0.9990097262749279,0.9984155448835802,0.9976799491453399,0.9980199175402148,0.9990706420566673,0.9989792627088986,0.9990531533560909,0.9976699675825352,0.9989964093164057,0.9990731235176574,0.9986607323407073,0.9990372192992815,0.9988364136504154,0.9991223017565332,0.997651169719382,0.9977067167643834,0.9991225561749476,0.9990674122113528,0.9986580983825193,0.9976925798270988,0.9984051099419784,0.998753530462329,0.9992042241987239,0.9976164267682874,0.9986658560256105,0.9975922051946814,0.9985896984191279,0.9976748496107695,0.9989116999937752,0.9988633841135763,0.9979735675381427,0.9981046424028719,0.9987553206883784,0.9991183878821458,0.9988181857345333,0.997731242985925,0.998664070653724,0.9990537973657417,0.9990442801439747,0.9976558341938055,0.997782549122621,0.9989701082944519,0.9981598930138478,0.9976031128304503,0.9987002463292549,0.9976798802758332,0.998692811733014,0.9990799901122502,0.9989204525030873,0.9991311684139121,0.9991698487556216,0.9989190399198282,0.998476759882304,0.9989371351463788,0.9989995798381774,0.9989631751304291
5,0.9982274073701429,0.9975950397414222,0.99897715365115,0.9982381384722028,0.9990160007965999,0.9982724666041681,0.9984630623496437,0.999003347214303,0.9986960124668439,0.9987878325529531,0.9980405830853224,0.9982550918960704,0.9991826839288905,0.9979389336989397,0.998919525297047,0.9988635361432,0.9990210312396413,0.9983365793142758,0.9989530453873514,0.9989813931725141,0.9978931280707714,0.9989879810198901,0.9988666975360528,0.9989808503515839,0.9976312176389659,0.9987239305831717,0.9989185804783138,0.9982329428141252,0.9981132274640879,0.9978537268590301,0.9978402848793467,0.9989769703358966,0.998866144386913,0.9980343786660559,0.9990871250165081,0.9984440858208871,0.9984221864575686,0.9990047956063834,0.9989400545696937,0.9976574786700776,0.9990097287311465,0.9984155448145943,0.9976799472505735,0.9980199164874305,0.9990706427058704,0.9989792653829327,0.9990531540498693,0.9976699658442284,0.9989964101341938,0.9990731241607924,0.9986607327895959,0.999037220036275,0.9988364139805351,0.9991223024026146,0.9976511679385283,0.997706715024666,0.9991225574052485,0.999067413967058,0.9986580988314092,0.9976925780670789,0.9984051098625745,0.9987535307443718,0.9992042247342915,0.9976164246340264,0.9986658564721488,0.9975922030603684,0.9985896985812519,0.9976748476970392,0.9989117008282623,0.9988633847953367,0.9979735663927678,0.9981046415775578,0.9987553212461149,0.9991183883709384,0.9988181863861573,0.9977312412765854,0.9986640710994555,0.9990537992697303,0.9990442808760189,0.9976558322060762,0.997782547547764,0.9989701110472096,0.9981598923408473,0.9976031106961606,0.9987002467964342,0.997679878526639,0.9986928121907097,0.9990799907478692,0.9989204555095151,0.9991311690509246,0.9991698495768053,0.9989190429278658,0.9984767599035826,0.99893713804498,0.9989995806606095,0.9989631779128225
6,0.9983528144521571,0.9978781747715585,0.999027869110439,0.9983612286544902,0.9990559900283656,0.9983880180225664,0.9985392412957075,0.9990472555708761,0.9987173395579956,0.9988049226339157,0.9982079917893635,0.9983745238786866,0.9991688282269375,0.998129325059083,0.9989905356025307,0.9988757930480894,0.9990594497685646,0.9984382538244159,0.9989589979257862,0.999032532972397,0.9980944996617125,0.9990365817429956,0.9988790488713448,0.9990314615438167,0.9979038731088592,0.9987450764339684,0.9989897039256773,0.9983571633158315,0.9982644384731819,0.9980644621823516,0.9980543483206008,0.9990275811850531,0.9988785949612018,0.9982031880936789,0.9991059774814973,0.998524027631461,0.9985064997215891,0.9990492116922612,0.9990041948217028,0.9979301540391766,0.999052678634028,0.9985011736384458,0.997937556996999,0.9981918607555933,0.9990939502468353,0.9990310038849689,0.9990817258974761,0.9979376565925558,0.9989991100347737,0.9990957059946826,0.99868014546088,0.9990705121233692,0.9988670439849335,0.9991147758178622,0.9979263903903118,0.997959788535513,0.9991312009335608,0.9990933424841657,0.9986785019939047,0.9979512681433576,0.9984928733412862,0.9987951396033204,0.9991879397468023,0.9978939988854477,0.9986857164668809,0.9978759050544966,0.9986474002725043,0.997933935178173,0.9989207306452619,0.9988756552695077,0.9981554571321298,0.9982577341214071,0.9987743129626211,0.9991136365813109,0.9988334784082771,0.9979752356646822,0.9986838003932074,0.9990839081279804,0.9990433767546413,0.9979206051299176,0.9980106621851511,0.9990247690293383,0.9983007931878264,0.997884632670126,0.9987216757256052,0.997943643704682,0.9987140382021769,0.99910071957853,0.9989911645148135,0.9991228170369615,0.9991638850529247,0.9989901248306855,0.9985505780079035,0.999002177530991,0.9990447589938256,0.9990198935587796
7,0.9983527751379144,0.9978781093504752,0.9990278474174729,0.9983611898009275,0.9990559694023514,0.99838798085111,0.9985392132849787,0.9990472342499559,0.9987173091232364,0.9988048950860942,0.9982079438712987,0.9983744858724669,0.9991688157287741,0.9981292731999362,0.9989905188894473,0.9988757672161848,0.9990594294083622,0.9984382197066657,0.9989589758677734,0.9990325172356683,0.9980944459092831,0.9990365602088329,0.998879023532439,0.9990314399469767,0.9979038081079231,0.9987450469871519,0.9989896871539157,0.9983571242322171,0.9982643941036443,0.9980644067772285,0.9980542923137029,0.999027559470697,0.9988785695769433,0.998203139914737,0.9991059606795132,0.9985239986518358,0.9985064696101328,0.9990491962871086,0.9990041785509994,0.9979300874576199,0.9990526633036382,0.9985011432238526,0.9979374939400913,0.9981918120330533,0.9990939324870778,0.9990309881160352,0.9990817072210512,0.9979375908544403,0.998999089694047,0.9990956883597114,0.9986801141887974,0.9990704925582438,0.9988670264895366,0.9991147609009721,0.9979263235129974,0.99795972557615,0.9991311871193956,0.9990933276997124,0.9986784707217697,0.9979512040350293,0.998492842432238,0.9987951207456267,0.9991879280738424,0.9978939334654096,0.9986856852800655,0.9978758396332632,0.9986473774977843,0.9979338719354981,0.9989207071211343,0.9988756294031532,0.9981554066438647,0.9982576893445594,0.9987742844561273,0.9991136235825623,0.9988334517346447,0.9979751744243125,0.9986837691574648,0.9990838932279541,0.9990433583422847,0.9979205411625497,0.9980106035084136,0.9990247532058821,0.9983007510067337,0.9978845672494691,0.9987216454519902,0.9979435787835469,0.9987140076930884,0.9991007023601733,0.9989911478267822,0.9991228024888347,0.9991638724997143,0.9989901080589308,0.9985505506347281,0.9990021612104535,0.9990447375474779,0.9990198776343134
8,0.9983527666189036,0.9978780945478891,0.9990278436753605,0.9983611813912765,0.9990559655050858,0.998387972843945,0.998539207405425,0.9990472301949468,0.9987173025172923,0.9988048891833153,0.9982079331779574,0.9983744776655641,0.9991688133554364,0.9981292616939537,0.9989905167482056,0.9988757616747189,0.9990594255714352,0.9984382124301618,0.9989589713566998,0.999032515179471,0.9980944340164951,0.999036556255931,0.9988790181676176,0.9990314360772341,0.997903793441175,0.9987450406218501,0.9989896849936687,0.9983571157714893,0.9982643843070802,0.9980643945467886,0.9980542799603189,0.9990275557570016,0.9988785641958721,0.9982031291606053,0.9991059574785368,0.9985239925580418,0.9985064632660711,0.9990491942434856,0.9990041764641315,0.9979300735413537,0.9990526612485536,0.9985011368171965,0.9979374799165647,0.9981918011678664,0.9990939291082593,0.9990309860586171,0.9990817037012626,0.9979375770356586,0.9989990856149118,0.9990956850000835,0.9986801074408918,0.999070488901787,0.9988670229432157,0.9991147579851786,0.9979263095076509,0.9979597119548604,0.9991311847031649,0.9990933253390792,0.9986784639738526,0.9979511902809403,0.9984928359234804,0.9987951168899344,0.9991879258497433,0.9978939186630605,0.9986856785360517,0.9978758248306435,0.9986473727759955,0.9979338578505157,0.998920702262923,0.9988756238493439,0.9981553954179464,0.9982576794450609,0.9987742783198527,0.9991136210573934,0.9988334460447714,0.997975161001725,0.9986837624044671,0.9990838909319959,0.9990433546425294,0.9979205268378001,0.9980105906095756,0.9990247511739867,0.9983007417632271,0.9978845524469797,0.9987216388852975,0.9979435649971852,0.9987140010734981,0.9991006990798944,0.9989911456886205,0.9991227996557468,0.9991638701966373,0.9989901058986849,0.9985505448961483,0.9990021591174603,0.9990447334780983,0.9990198755900027
9,0.9985119726839397,0.9981509882376953,0.9990842783100846,0.9985186160232842,0.999105369864252,0.9985397599991324,0.9986597288905268,0.9990988179465449,0.9988425518175044,0.9989113096294303,0.9983984824865306,0.9985291209837859,0.9991928684959731,0.9983364371298438,0.9990625699362151,0.998966749162185,0.999107992444075,0.9985794766716338,0.9990316681919272,0.9990923192075156,0.998309449235439,0.9990906851437463,0.9989693287618967,0.9990869265105816,0.9981682163367263,0.9988643960199133,0.9990619830774777,0.9985153997771358,0.9984427373948671,0.9982862461420229,0.9982783961382521,0.9990840148536798,0.9989689785294917,0.9983947095576885,0.9991440548554803,0.9986476514871602,0.9986337205766042,0.9991047892872378,0.9990722937115607,0.99818154706425,0.9991073777244445,0.9986294943731375,0.9981915957264451,0.9983857138974883,0.9991346566413964,0.999091197149186,0.999125138959732,0.9981876755927055,0.9990628276910997,0.9991360188706813,0.9988126055936848,0.9991165369047039,0.9989203150124963,0.9991519079341484,0.9981785984599585,0.998206033063241,0.9991653726326266,0.9991374306696624,0.998810994272194,0.9981989334578324,0.998622886541487,0.9988567249056263,0.9992072166466708,0.998161409164753,0.9988171782420514,0.9981495417758018,0.9987494051339112,0.9981890689944591,0.9990018701977771,0.9989666487995265,0.9983568764332423,0.9984374939957457,0.9988872627165536,0.9991409246004958,0.9989337043351297,0.9982183717018757,0.99881561753283,0.9991304641938963,0.9990971744523337,0.998179792079514,0.9982447307731163,0.9990867368513912,0.9984712360147587,0.9981551039195843,0.998845977294805,0.9981927081633394,0.9988399319200998,0.9991399481315598,0.9990630175958306,0.9991580067485417,0.9991894846416931,0.9990622893751304,0.9986690018330496,0.9990708916986442,0.999096935644861,0.9990832655922912
